試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2017-01-08,久光製薬スプリングス,岡山シーガルズ,3,1,1,1,,長岡望悠,4,■,■,■,■,nan,59,29,2,49.2,45.8,7.25,15,6,0,40.0,1,0.25,13,0,0,5,9.6,0,0,0,-,30
2017-01-08,久光製薬スプリングス,岡山シーガルズ,3,1,1,2,,古藤千鶴,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2017-01-08,久光製薬スプリングス,岡山シーガルズ,3,1,1,3,,新鍋理沙,4,■,■,■,■,nan,35,9,0,25.7,25.7,2.25,0,0,0,-,2,0.50,13,0,2,5,9.6,11,9,0,81.8,11
2017-01-08,久光製薬スプリングス,岡山シーガルズ,3,1,1,5,,水田祐未,4,■,■,■,■,nan,19,9,0,47.4,47.4,2.25,0,0,0,-,1,0.25,10,0,2,3,7.5,0,0,0,-,10
2017-01-08,久光製薬スプリングス,岡山シーガルズ,3,1,1,6,,石井優希,4,■,■,■,■,nan,46,17,1,37.0,34.8,4.25,1,0,1,0.0,0,-,19,0,1,4,5.3,54,35,0,64.8,17
2017-01-08,久光製薬スプリングス,岡山シーガルズ,3,1,1,8,,野本梨佳,4,□,□,□,□,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-01-08,久光製薬スプリングス,岡山シーガルズ,3,1,1,9,,トカルスカマヤ,4,■,■,■,■,nan,17,11,0,64.7,64.7,2.75,0,0,0,-,2,0.50,15,0,2,4,6.7,0,0,0,-,13
2017-01-08,久光製薬スプリングス,岡山シーガルズ,3,1,1,11,,栄絵里香,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-,0
2017-01-08,久光製薬スプリングス,岡山シーガルズ,3,1,1,12,,今村優香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-01-08,久光製薬スプリングス,岡山シーガルズ,3,1,1,18,L,戸江真奈,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-01-08,久光製薬スプリングス,岡山シーガルズ,3,1,1,20,L,筒井さやか,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,15,0,71.4,0
2017-01-08,久光製薬スプリングス,岡山シーガルズ,3,1,1,23,,石橋里紗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-01-08,久光製薬スプリングス,岡山シーガルズ,3,1,1,24,,中大路絢野,4,■,■,■,■,nan,2,2,0,100.0,100.0,0.50,0,0,0,-,1,0.25,18,0,1,9,12.5,0,0,0,-,3
2017-01-08,久光製薬スプリングス,岡山シーガルズ,3,1,1,25,,加藤光,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,2,8.3,0,0,0,-,0
2017-01-08,久光製薬スプリングス,岡山シーガルズ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,180,77,3,42.8,41.1,19.25,16,6,1,37.5,7,1.75,97,0,9,32,8.2,86,59,0,68.6,84
