試合日,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2018-02-10,02,久光製薬スプリングス,トヨタ車体クインシーズ,2,,古藤千鶴,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,9,0,1,4,8.3,0,0,0,-,0
2018-02-10,02,久光製薬スプリングス,トヨタ車体クインシーズ,3,,新鍋理沙,5,■,■,■,■,■,22,9,0,40.9,40.9,1.80,0,0,0,-,0,-,18,2,2,3,12.5,34,16,8,58.8,11
2018-02-10,02,久光製薬スプリングス,トヨタ車体クインシーズ,4,,岩坂名奈,5,■,■,■,■,■,13,5,2,38.5,23.1,1.00,0,0,0,-,2,0.40,13,0,1,0,-1.9,0,0,0,-,7
2018-02-10,02,久光製薬スプリングス,トヨタ車体クインシーズ,6,,石井優希,5,■,■,■,■,■,44,12,4,27.3,18.2,2.40,1,1,0,100.0,1,0.20,20,0,0,4,5.0,61,22,19,51.6,13
2018-02-10,02,久光製薬スプリングス,トヨタ車体クインシーズ,8,,野本梨佳,2,■,■,nan,nan,nan,23,4,0,17.4,17.4,2.00,0,0,0,-,1,0.50,4,0,1,1,0.0,1,0,0,0.0,5
2018-02-10,02,久光製薬スプリングス,トヨタ車体クインシーズ,10,,座安琴希,4,nan,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,2,3,50.0,0
2018-02-10,02,久光製薬スプリングス,トヨタ車体クインシーズ,11,,栄絵里香,3,nan,nan,□,■,■,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,10,1,0,3,17.5,0,0,0,-,2
2018-02-10,02,久光製薬スプリングス,トヨタ車体クインシーズ,12,,今村優香,4,nan,□,■,■,■,29,13,3,44.8,34.5,3.25,1,0,0,0.0,2,0.50,10,0,0,5,12.5,0,0,0,-,15
2018-02-10,02,久光製薬スプリングス,トヨタ車体クインシーズ,13,,帯川きよら,3,□,nan,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-02-10,02,久光製薬スプリングス,トヨタ車体クインシーズ,14,,森谷史佳,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2018-02-10,02,久光製薬スプリングス,トヨタ車体クインシーズ,16,,アキンラデウォフォルケ,5,■,■,■,■,■,36,22,0,61.1,61.1,4.40,0,0,0,-,4,0.80,21,1,3,5,7.1,1,0,0,0.0,27
2018-02-10,02,久光製薬スプリングス,トヨタ車体クインシーズ,18,L,戸江真奈,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,2,0,100.0,0
2018-02-10,02,久光製薬スプリングス,トヨタ車体クインシーズ,20,L,筒井さやか,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-02-10,02,久光製薬スプリングス,トヨタ車体クインシーズ,25,,加藤光,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-02-10,02,トヨタ車体クインシーズ,久光製薬スプリングス,1,,竹田沙希,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-02-10,02,トヨタ車体クインシーズ,久光製薬スプリングス,2,L,佐藤澪,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-02-10,02,トヨタ車体クインシーズ,久光製薬スプリングス,3,,高橋沙織,5,■,■,■,■,■,36,13,5,36.1,22.2,2.60,5,2,1,40.0,2,0.40,27,0,0,8,7.4,44,19,13,58.0,15
2018-02-10,02,トヨタ車体クインシーズ,久光製薬スプリングス,4,,比金桃子,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,15,0,1,5,6.7,0,0,0,-,0
2018-02-10,02,トヨタ車体クインシーズ,久光製薬スプリングス,6,,村永奈央,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-02-10,02,トヨタ車体クインシーズ,久光製薬スプリングス,8,L,榊原美沙都,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,36,19,8,63.9,0
2018-02-10,02,トヨタ車体クインシーズ,久光製薬スプリングス,10,,小田桃香,5,■,■,■,■,■,38,15,4,39.5,28.9,3.00,2,0,1,0.0,1,0.20,20,0,1,7,7.5,16,5,4,43.8,16
2018-02-10,02,トヨタ車体クインシーズ,久光製薬スプリングス,11,,荒木絵里香,5,■,■,■,■,■,14,7,1,50.0,42.9,1.40,0,0,0,-,4,0.80,20,0,1,10,11.2,0,0,0,-,11
2018-02-10,02,トヨタ車体クインシーズ,久光製薬スプリングス,12,,渡邊彩,5,■,■,■,■,■,11,5,1,45.5,36.4,1.00,0,0,0,-,2,0.40,15,1,2,1,5.0,0,0,0,-,8
2018-02-10,02,トヨタ車体クインシーズ,久光製薬スプリングス,13,,オズソイネリマン,5,■,■,■,■,■,78,34,7,43.6,34.6,6.80,29,13,4,44.8,1,0.20,15,0,0,4,6.7,0,0,0,-,35
2018-02-10,02,トヨタ車体クインシーズ,久光製薬スプリングス,14,,金本望,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-02-10,02,トヨタ車体クインシーズ,久光製薬スプリングス,15,,杉郁香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-02-10,02,トヨタ車体クインシーズ,久光製薬スプリングス,16,,中屋夏澄,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-02-10,02,トヨタ車体クインシーズ,久光製薬スプリングス,18,,山上有紀,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-02-10,02,JTマーヴェラス,東レアローズ,1,,芥川愛加,4,■,■,■,■,nan,13,5,1,38.5,30.8,1.25,0,0,0,-,4,1.00,16,1,2,6,12.5,0,0,0,-,10
2018-02-10,02,JTマーヴェラス,東レアローズ,2,,田中瑞稀,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,0
2018-02-10,02,JTマーヴェラス,東レアローズ,3,,奥村麻依,4,■,■,■,■,nan,16,7,0,43.8,43.8,1.75,0,0,0,-,3,0.75,15,1,0,3,11.7,0,0,0,-,11
2018-02-10,02,JTマーヴェラス,東レアローズ,4,,橘井友香,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2018-02-10,02,JTマーヴェラス,東レアローズ,6,,金杉由香,4,■,■,■,■,nan,33,14,4,42.4,30.3,3.50,2,1,1,50.0,0,-,5,0,0,1,5.0,13,6,1,50.0,14
2018-02-10,02,JTマーヴェラス,東レアローズ,7,,田中美咲,4,■,■,■,■,nan,2,2,0,100.0,100.0,0.50,0,0,0,-,0,-,14,0,2,7,8.9,0,0,0,-,2
2018-02-10,02,JTマーヴェラス,東レアローズ,9,,ミハイロビッチブランキツァ,4,■,■,■,■,nan,46,12,7,26.1,10.9,3.00,16,5,4,31.2,2,0.50,14,1,1,6,16.1,0,0,0,-,15
2018-02-10,02,JTマーヴェラス,東レアローズ,10,,井上琴絵,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,0,5,17.9,3,2,0,66.7,0
2018-02-10,02,JTマーヴェラス,東レアローズ,11,,目黒優佳,4,■,■,■,■,nan,19,8,0,42.1,42.1,2.00,0,0,0,-,0,-,16,1,2,3,7.8,42,20,8,57.1,9
2018-02-10,02,JTマーヴェラス,東レアローズ,13,,小川杏奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-02-10,02,JTマーヴェラス,東レアローズ,15,L,小幡真子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,5,5,68.2,0
2018-02-10,02,JTマーヴェラス,東レアローズ,16,,山本美沙,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-02-10,02,東レアローズ,JTマーヴェラス,1,,井上奈々朱,4,■,■,■,■,nan,4,3,0,75.0,75.0,0.75,0,0,0,-,2,0.50,11,0,4,5,2.3,0,0,0,-,5
2018-02-10,02,東レアローズ,JTマーヴェラス,5,,田代佳奈美,4,■,■,■,■,nan,1,1,0,100.0,100.0,0.25,0,0,0,-,1,0.25,17,0,0,6,8.8,0,0,0,-,2
2018-02-10,02,東レアローズ,JTマーヴェラス,6,L,木村美里,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,7,3,56.7,0
2018-02-10,02,東レアローズ,JTマーヴェラス,7,,堀川真理,4,■,■,■,■,nan,33,9,7,27.3,6.1,2.25,11,1,2,9.1,0,-,18,0,1,2,1.4,0,0,0,-,9
2018-02-10,02,東レアローズ,JTマーヴェラス,8,,大野果歩,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-02-10,02,東レアローズ,JTマーヴェラス,9,,野村明日香,4,□,□,□,□,nan,9,6,2,66.7,44.4,1.50,0,0,0,-,0,-,4,0,1,1,0.0,7,1,3,35.7,6
2018-02-10,02,東レアローズ,JTマーヴェラス,12,,ケイディリンロルフゼン,4,■,■,■,■,nan,47,25,1,53.2,51.1,6.25,6,4,0,66.7,1,0.25,10,1,5,0,-2.5,19,7,6,52.6,27
2018-02-10,02,東レアローズ,JTマーヴェラス,14,,白井美沙紀,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,1,2,0,12.5,0,0,0,-,1
2018-02-10,02,東レアローズ,JTマーヴェラス,15,,中川有美,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,0,50.0,0
