試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-02-20,PFUブルーキャッツ,KUROBEアクアフェアリーズ,3,1,1,2,,瀬戸杏華,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,PFUブルーキャッツ,KUROBEアクアフェアリーズ,3,1,1,3,L,森田茉莉,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,6,4,42.1,0,,,,,,,,
2021-02-20,PFUブルーキャッツ,KUROBEアクアフェアリーズ,3,1,1,4,,ジャラットハタイラット,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,PFUブルーキャッツ,KUROBEアクアフェアリーズ,3,1,1,6,,村上華澄,4,■,■,■,■,nan,19,4,1,21.1,15.8,1.00,0,0,0,-,1,0.25,19,0,0,6,7.9,0,0,0,-,5,,,,,,,,
2021-02-20,PFUブルーキャッツ,KUROBEアクアフェアリーズ,3,1,1,7,,合屋咲希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,PFUブルーキャッツ,KUROBEアクアフェアリーズ,3,1,1,8,,高相みな実,4,■,■,■,■,nan,46,18,1,39.1,37.0,4.50,3,1,0,33.3,2,0.50,11,0,1,5,9.1,15,9,2,66.7,20,,,,,,,,
2021-02-20,PFUブルーキャッツ,KUROBEアクアフェアリーズ,3,1,1,9,,山下遥香,4,■,■,■,■,nan,2,2,0,100.0,100.0,0.50,0,0,0,-,2,0.50,20,0,1,8,8.8,0,0,0,-,4,,,,,,,,
2021-02-20,PFUブルーキャッツ,KUROBEアクアフェアリーズ,3,1,1,10,,綿引菜都美,4,■,■,■,■,nan,8,2,0,25.0,25.0,0.50,0,0,0,-,5,1.25,11,0,0,6,13.6,0,0,0,-,7,,,,,,,,
2021-02-20,PFUブルーキャッツ,KUROBEアクアフェアリーズ,3,1,1,11,,堀口あやか,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,1,0,1,62.5,0,0,0,-,1,,,,,,,,
2021-02-20,PFUブルーキャッツ,KUROBEアクアフェアリーズ,3,1,1,13,,津賀菜緒,2,□,□,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,PFUブルーキャッツ,KUROBEアクアフェアリーズ,3,1,1,14,,島畑奈緒子,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0,,,,,,,,
2021-02-20,PFUブルーキャッツ,KUROBEアクアフェアリーズ,3,1,1,18,,アコスタロスランディ,4,■,■,■,■,nan,43,18,2,41.9,37.2,4.50,11,5,0,45.5,2,0.50,15,1,1,5,13.3,18,9,3,58.3,21,,,,,,,,
2021-02-20,PFUブルーキャッツ,KUROBEアクアフェアリーズ,3,1,1,33,L,和才奈々美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,PFUブルーキャッツ,KUROBEアクアフェアリーズ,3,1,1,35,,志摩美古都,4,■,■,■,■,nan,18,13,1,72.2,66.7,3.25,0,0,0,-,1,0.25,17,0,0,6,8.8,5,1,2,40.0,14,,,,,,,,
2021-02-20,PFUブルーキャッツ,KUROBEアクアフェアリーズ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,137,57,5,41.6,38.0,14.25,14,6,0,42.9,13,3.25,96,2,3,38,11.2,57,25,11,53.5,72,162,49,11,30.2,7,1.75,7.9,46.2
