試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2015-12-12,久光製薬スプリングス,岡山シーガルズ,3,2,1,1,,長岡望悠,5,■,■,■,■,■,78,31,2,39.7,37.2,6.20,15,7,0,46.7,1,0.20,13,0,3,1,1.9,0,0,0,-,32
2015-12-12,久光製薬スプリングス,岡山シーガルズ,3,2,1,2,,古藤千鶴,5,■,■,■,■,■,5,0,1,0.0,-20.0,-,1,0,0,0.0,0,-,12,0,1,4,8.3,0,0,0,-,0
2015-12-12,久光製薬スプリングス,岡山シーガルズ,3,2,1,3,,新鍋理沙,5,■,■,■,■,■,46,17,3,37.0,30.4,3.40,2,1,1,50.0,1,0.20,19,1,3,8,14.7,18,15,0,83.3,19
2015-12-12,久光製薬スプリングス,岡山シーガルズ,3,2,1,4,,岩坂名奈,5,■,■,■,■,■,15,8,1,53.3,46.7,1.60,0,0,0,-,4,0.80,15,1,0,6,15.3,0,0,0,-,13
2015-12-12,久光製薬スプリングス,岡山シーガルズ,3,2,1,5,,水田祐未,5,■,■,■,■,■,20,10,0,50.0,50.0,2.00,0,0,0,-,1,0.20,16,0,0,7,10.9,0,0,0,-,11
2015-12-12,久光製薬スプリングス,岡山シーガルズ,3,2,1,6,,石井優希,5,■,■,■,■,■,43,17,0,39.5,39.5,3.40,2,0,0,0.0,2,0.40,15,0,2,4,6.7,64,43,0,67.2,19
2015-12-12,久光製薬スプリングス,岡山シーガルズ,3,2,1,8,,野本梨佳,4,□,□,□,nan,□,12,2,2,16.7,0.0,0.50,0,0,0,-,1,0.25,6,0,0,5,20.8,2,2,0,100.0,3
2015-12-12,久光製薬スプリングス,岡山シーガルズ,3,2,1,10,L,座安琴希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-12,久光製薬スプリングス,岡山シーガルズ,3,2,1,11,,栄絵里香,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0,0,-,0
2015-12-12,久光製薬スプリングス,岡山シーガルズ,3,2,1,14,,森谷史佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-12,久光製薬スプリングス,岡山シーガルズ,3,2,1,17,,南波美紅,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-12,久光製薬スプリングス,岡山シーガルズ,3,2,1,18,L,戸江真奈,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,12,0,66.7,0
2015-12-12,久光製薬スプリングス,岡山シーガルズ,3,2,1,23,,石橋里紗,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,1,0,3,25.8,0,0,0,-,1
2015-12-12,久光製薬スプリングス,岡山シーガルズ,3,2,1,24,,中大路絢野,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-12,久光製薬スプリングス,岡山シーガルズ,3,2,1,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,219,85,9,38.8,34.7,17.00,20,8,1,40.0,10,2.00,108,3,9,39,11.2,102,72,0,70.6,98
