試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2015-12-05,久光製薬スプリングス,埼玉上尾メディックス,3,1,1,1,,長岡望悠,4,■,■,■,■,nan,54,23,2,42.6,38.9,5.75,18,7,0,38.9,0,-,13,1,2,3,13.5,1,1,0,100.0,24
2015-12-05,久光製薬スプリングス,埼玉上尾メディックス,3,1,1,2,,古藤千鶴,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,17,0,0,9,13.2,0,0,0,-,0
2015-12-05,久光製薬スプリングス,埼玉上尾メディックス,3,1,1,3,,新鍋理沙,4,■,■,■,■,nan,44,14,6,31.8,18.2,3.50,0,0,0,-,3,0.75,18,1,2,10,18.3,11,6,0,54.5,18
2015-12-05,久光製薬スプリングス,埼玉上尾メディックス,3,1,1,4,,岩坂名奈,4,■,■,■,■,nan,11,6,2,54.5,36.4,1.50,0,0,0,-,6,1.50,10,0,0,9,22.5,3,3,0,100.0,12
2015-12-05,久光製薬スプリングス,埼玉上尾メディックス,3,1,1,5,,水田祐未,4,■,■,■,■,nan,15,6,0,40.0,40.0,1.50,0,0,0,-,0,-,19,1,0,6,13.2,1,1,0,100.0,7
2015-12-05,久光製薬スプリングス,埼玉上尾メディックス,3,1,1,6,,石井優希,4,■,■,■,■,nan,36,12,2,33.3,27.8,3.00,3,1,1,33.3,2,0.50,15,1,0,6,15.3,50,37,0,74.0,15
2015-12-05,久光製薬スプリングス,埼玉上尾メディックス,3,1,1,8,,野本梨佳,3,□,□,nan,□,nan,10,3,1,30.0,20.0,1.00,0,0,0,-,1,0.33,0,0,0,0,-,0,0,0,-,4
2015-12-05,久光製薬スプリングス,埼玉上尾メディックス,3,1,1,10,L,座安琴希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-05,久光製薬スプリングス,埼玉上尾メディックス,3,1,1,11,,栄絵里香,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2015-12-05,久光製薬スプリングス,埼玉上尾メディックス,3,1,1,14,,森谷史佳,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2015-12-05,久光製薬スプリングス,埼玉上尾メディックス,3,1,1,17,,南波美紅,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-05,久光製薬スプリングス,埼玉上尾メディックス,3,1,1,18,L,戸江真奈,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,8,0,57.1,0
2015-12-05,久光製薬スプリングス,埼玉上尾メディックス,3,1,1,23,,石橋里紗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-05,久光製薬スプリングス,埼玉上尾メディックス,3,1,1,24,,中大路絢野,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-12-05,久光製薬スプリングス,埼玉上尾メディックス,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,170,64,13,37.6,30.0,16.00,21,8,1,38.1,12,3.00,96,4,5,43,14.9,80,56,0,70.0,80
