試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-02-20,埼玉上尾メディックス,日立リヴァーレ,3,1,1,3,,サンティアゴアライジャダフニ,4,■,■,■,■,nan,21,9,0,42.9,42.9,2.25,0,0,0,-,4,1.00,11,0,3,3,0.0,2,0,1,25.0,13,,,,,,,,
2021-02-20,埼玉上尾メディックス,日立リヴァーレ,3,1,1,4,,堀江美志,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,埼玉上尾メディックス,日立リヴァーレ,3,1,1,5,,山崎のの花,4,■,■,■,■,nan,2,1,0,50.0,50.0,0.25,0,0,0,-,1,0.25,12,0,1,2,2.1,0,0,0,-,2,,,,,,,,
2021-02-20,埼玉上尾メディックス,日立リヴァーレ,3,1,1,6,,山口珠李,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,埼玉上尾メディックス,日立リヴァーレ,3,1,1,7,L,山岸あかね,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,5,4,63.6,0,,,,,,,,
2021-02-20,埼玉上尾メディックス,日立リヴァーレ,3,1,1,8,,吉野優理,4,■,■,■,■,nan,38,18,1,47.4,44.7,4.50,4,0,0,0.0,0,-,17,0,1,3,2.9,46,18,16,56.5,18,,,,,,,,
2021-02-20,埼玉上尾メディックス,日立リヴァーレ,3,1,1,9,,内瀬戸真実,4,■,■,■,■,nan,39,12,1,30.8,28.2,3.00,1,0,0,0.0,3,0.75,15,0,1,3,3.3,11,5,3,59.1,15,,,,,,,,
2021-02-20,埼玉上尾メディックス,日立リヴァーレ,3,1,1,10,,佐藤優花,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-02-20,埼玉上尾メディックス,日立リヴァーレ,3,1,1,11,,青柳京古,4,■,■,■,■,nan,10,6,1,60.0,50.0,1.50,0,0,0,-,2,0.50,10,0,0,2,5.0,0,0,0,-,8,,,,,,,,
2021-02-20,埼玉上尾メディックス,日立リヴァーレ,3,1,1,12,,岩澤実育,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,1,1,0,15.0,6,3,1,58.3,1,,,,,,,,
2021-02-20,埼玉上尾メディックス,日立リヴァーレ,3,1,1,15,,ジョセフシャイナ,4,■,■,■,■,nan,56,19,1,33.9,32.1,4.75,18,6,0,33.3,0,-,21,1,1,4,8.3,0,0,0,-,20,,,,,,,,
2021-02-20,埼玉上尾メディックス,日立リヴァーレ,3,1,1,19,,仁井田桃子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,埼玉上尾メディックス,日立リヴァーレ,3,1,1,20,,田川紘美,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,0,,,,,,,,
2021-02-20,埼玉上尾メディックス,日立リヴァーレ,3,1,1,23,,大室璃紗,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,5,2,1,50.0,0,,,,,,,,
2021-02-20,埼玉上尾メディックス,日立リヴァーレ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,166,65,4,39.2,36.7,16.25,23,6,0,26.1,10,2.50,96,2,9,17,4.2,81,33,26,56.8,77,159,57,6,35.8,9,2.25,8.9,68.6
