試合日,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2017-03-11,03,久光製薬スプリングス,日立リヴァーレ,2,,古藤千鶴,3,■,■,■,nan,nan,3,2,0,66.7,66.7,0.67,0,0,0,-,0,-,9,0,0,6,16.7,0,0,0,-,2
2017-03-11,03,久光製薬スプリングス,日立リヴァーレ,3,,新鍋理沙,3,■,■,■,nan,nan,27,13,1,48.1,44.4,4.33,0,0,0,-,2,0.67,12,0,1,5,10.4,6,4,0,66.7,15
2017-03-11,03,久光製薬スプリングス,日立リヴァーレ,4,,岩坂名奈,3,■,■,■,nan,nan,13,5,0,38.5,38.5,1.67,0,0,0,-,2,0.67,15,0,1,5,8.3,0,0,0,-,7
2017-03-11,03,久光製薬スプリングス,日立リヴァーレ,5,,水田祐未,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-11,03,久光製薬スプリングス,日立リヴァーレ,6,,石井優希,3,■,■,■,nan,nan,26,6,2,23.1,15.4,2.00,4,0,0,0.0,1,0.33,22,0,0,8,9.1,29,18,0,62.1,7
2017-03-11,03,久光製薬スプリングス,日立リヴァーレ,8,,野本梨佳,3,■,■,■,nan,nan,41,15,1,36.6,34.1,5.00,6,4,0,66.7,1,0.33,9,0,0,5,13.9,1,0,0,0.0,16
2017-03-11,03,久光製薬スプリングス,日立リヴァーレ,9,,トカルスカマヤ,3,■,■,■,nan,nan,9,5,1,55.6,44.4,1.67,0,0,0,-,5,1.67,5,0,1,2,10.0,0,0,0,-,10
2017-03-11,03,久光製薬スプリングス,日立リヴァーレ,11,,栄絵里香,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0,0,-,0
2017-03-11,03,久光製薬スプリングス,日立リヴァーレ,12,,今村優香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-11,03,久光製薬スプリングス,日立リヴァーレ,14,,森谷史佳,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2017-03-11,03,久光製薬スプリングス,日立リヴァーレ,18,L,戸江真奈,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-11,03,久光製薬スプリングス,日立リヴァーレ,20,L,筒井さやか,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,14,0,60.9,0
2017-03-11,03,久光製薬スプリングス,日立リヴァーレ,23,,石橋里紗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-11,03,久光製薬スプリングス,日立リヴァーレ,24,,中大路絢野,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-11,03,日立リヴァーレ,久光製薬スプリングス,1,,間橋香織,2,nan,□,■,nan,nan,18,9,4,50.0,27.8,4.50,3,1,1,33.3,1,0.50,8,0,0,2,6.2,23,6,0,26.1,10
2017-03-11,03,日立リヴァーレ,久光製薬スプリングス,3,,井上奈々朱,3,■,■,■,nan,nan,12,3,2,25.0,8.3,1.00,0,0,0,-,2,0.67,8,0,1,3,9.4,1,1,0,100.0,5
2017-03-11,03,日立リヴァーレ,久光製薬スプリングス,4,,下平夏奈,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-11,03,日立リヴァーレ,久光製薬スプリングス,5,L,佐藤あり紗,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,11,0,78.6,0
2017-03-11,03,日立リヴァーレ,久光製薬スプリングス,7,L,齋藤加奈子,1,nan,〇,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2017-03-11,03,日立リヴァーレ,久光製薬スプリングス,8,,佐藤美弥,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,14,0,1,7,12.5,0,0,0,-,0
2017-03-11,03,日立リヴァーレ,久光製薬スプリングス,9,,渡邊久惠,3,■,■,■,nan,nan,39,17,2,43.6,38.5,5.67,11,2,2,18.2,0,-,6,0,1,2,8.3,0,0,0,-,17
2017-03-11,03,日立リヴァーレ,久光製薬スプリングス,10,,内瀬戸真実,3,■,■,■,nan,nan,30,5,2,16.7,10.0,1.67,0,0,0,-,0,-,10,0,0,0,0.0,15,14,0,93.3,5
2017-03-11,03,日立リヴァーレ,久光製薬スプリングス,11,,栗原恵,1,nan,□,nan,nan,nan,5,1,0,20.0,20.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,3,2,0,66.7,1
2017-03-11,03,日立リヴァーレ,久光製薬スプリングス,12,,遠井萌仁,2,■,■,nan,nan,nan,13,4,2,30.8,15.4,2.00,0,0,0,-,0,-,3,0,1,1,8.3,10,4,0,40.0,4
2017-03-11,03,日立リヴァーレ,久光製薬スプリングス,14,,ジャクソンカースティ,3,■,■,■,nan,nan,22,11,1,50.0,45.5,3.67,0,0,0,-,0,-,11,0,1,5,11.4,2,2,0,100.0,11
2017-03-11,03,日立リヴァーレ,久光製薬スプリングス,18,,小池杏菜,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,2,0,33.3,0
2017-03-11,03,日立リヴァーレ,久光製薬スプリングス,19,,芳賀舞波,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,2,16.7,0,0,0,-,0
2017-03-11,03,日立リヴァーレ,久光製薬スプリングス,21,,長内美和子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,久光製薬スプリングス,日立リヴァーレ,2,,古藤千鶴,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,11,0,1,1,2.3,0,0,0,-,1
2017-03-12,03,久光製薬スプリングス,日立リヴァーレ,3,,新鍋理沙,4,■,■,■,■,nan,32,15,1,46.9,43.8,3.75,1,0,0,0.0,2,0.50,17,0,2,5,7.4,7,3,0,42.9,17
2017-03-12,03,久光製薬スプリングス,日立リヴァーレ,4,,岩坂名奈,4,■,■,■,■,nan,20,9,2,45.0,35.0,2.25,0,0,0,-,4,1.00,24,0,3,5,5.2,0,0,0,-,13
2017-03-12,03,久光製薬スプリングス,日立リヴァーレ,5,,水田祐未,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,久光製薬スプリングス,日立リヴァーレ,6,,石井優希,4,■,■,■,■,nan,29,11,2,37.9,31.0,2.75,6,2,1,33.3,0,-,18,0,2,9,12.5,46,31,0,67.4,11
2017-03-12,03,久光製薬スプリングス,日立リヴァーレ,8,,野本梨佳,4,■,■,■,■,nan,54,16,2,29.6,25.9,4.00,4,2,1,50.0,1,0.25,11,0,1,5,11.4,0,0,0,-,17
2017-03-12,03,久光製薬スプリングス,日立リヴァーレ,9,,トカルスカマヤ,4,■,■,■,■,nan,18,9,2,50.0,38.9,2.25,0,0,0,-,2,0.50,9,0,0,3,8.3,0,0,0,-,11
2017-03-12,03,久光製薬スプリングス,日立リヴァーレ,11,,栄絵里香,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2017-03-12,03,久光製薬スプリングス,日立リヴァーレ,12,,今村優香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,久光製薬スプリングス,日立リヴァーレ,14,,森谷史佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,久光製薬スプリングス,日立リヴァーレ,18,L,戸江真奈,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,久光製薬スプリングス,日立リヴァーレ,20,L,筒井さやか,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,15,0,62.5,0
2017-03-12,03,久光製薬スプリングス,日立リヴァーレ,23,,石橋里紗,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2017-03-12,03,久光製薬スプリングス,日立リヴァーレ,24,,中大路絢野,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,日立リヴァーレ,久光製薬スプリングス,1,,間橋香織,4,■,■,■,■,nan,28,14,3,50.0,39.3,3.50,2,1,1,50.0,0,-,10,0,2,3,7.5,18,6,0,33.3,14
2017-03-12,03,日立リヴァーレ,久光製薬スプリングス,3,,井上奈々朱,4,■,■,■,■,nan,17,4,2,23.5,11.8,1.00,0,0,0,-,1,0.25,8,0,1,3,9.4,3,1,0,33.3,5
2017-03-12,03,日立リヴァーレ,久光製薬スプリングス,4,,下平夏奈,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2017-03-12,03,日立リヴァーレ,久光製薬スプリングス,5,L,佐藤あり紗,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,8,0,88.9,0
2017-03-12,03,日立リヴァーレ,久光製薬スプリングス,7,,齋藤加奈子,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,0,50.0,0
2017-03-12,03,日立リヴァーレ,久光製薬スプリングス,8,,佐藤美弥,4,■,■,■,■,nan,5,1,0,20.0,20.0,0.25,1,0,0,0.0,0,-,18,0,2,3,4.2,0,0,0,-,1
2017-03-12,03,日立リヴァーレ,久光製薬スプリングス,9,,渡邊久惠,1,■,nan,nan,nan,nan,18,3,3,16.7,0.0,3.00,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,3
2017-03-12,03,日立リヴァーレ,久光製薬スプリングス,10,,内瀬戸真実,4,■,■,■,■,nan,31,14,1,45.2,41.9,3.50,2,0,0,0.0,0,-,15,0,2,4,6.7,40,31,0,77.5,14
2017-03-12,03,日立リヴァーレ,久光製薬スプリングス,11,,栗原恵,4,□,■,■,■,nan,39,12,2,30.8,25.6,3.00,0,0,0,-,3,0.75,15,1,1,7,17.0,12,7,0,58.3,16
2017-03-12,03,日立リヴァーレ,久光製薬スプリングス,12,,遠井萌仁,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,日立リヴァーレ,久光製薬スプリングス,14,,ジャクソンカースティ,4,■,■,■,■,nan,25,14,2,56.0,48.0,3.50,0,0,0,-,0,-,15,0,3,6,10.0,1,1,0,100.0,14
2017-03-12,03,日立リヴァーレ,久光製薬スプリングス,18,L,小池杏菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2017-03-12,03,日立リヴァーレ,久光製薬スプリングス,19,,芳賀舞波,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2017-03-12,03,日立リヴァーレ,久光製薬スプリングス,21,,長内美和子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
