試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-01-11,日立リヴァーレ,KUROBEアクアフェアリーズ,1,,上坂瑠子,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,1,1,0,100.0,0
2020-01-11,日立リヴァーレ,KUROBEアクアフェアリーズ,2,,小野寺友香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-11,日立リヴァーレ,KUROBEアクアフェアリーズ,3,,堀井有蘭,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,2,0,50.0,0
2020-01-11,日立リヴァーレ,KUROBEアクアフェアリーズ,4,,窪田美侑,4,■,■,■,■,nan,15,4,4,26.7,0.0,1.00,0,0,0,-,0,-,29,2,0,7,12.9,17,8,3,55.9,6
2020-01-11,日立リヴァーレ,KUROBEアクアフェアリーズ,5,,タップハンナ,4,■,■,■,■,nan,23,13,0,56.5,56.5,3.25,0,0,0,-,7,1.75,7,0,2,0,-7.1,0,0,0,-,20
2020-01-11,日立リヴァーレ,KUROBEアクアフェアリーズ,6,,芳賀舞波,4,■,■,■,■,nan,10,4,1,40.0,30.0,1.00,0,0,0,-,1,0.25,23,2,1,10,18.5,0,0,0,-,7
2020-01-11,日立リヴァーレ,KUROBEアクアフェアリーズ,7,,齋藤加奈子,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-11,日立リヴァーレ,KUROBEアクアフェアリーズ,8,,佐藤美弥,4,■,■,■,■,nan,2,2,0,100.0,100.0,0.50,0,0,0,-,2,0.50,9,0,1,2,2.8,0,0,0,-,4
2020-01-11,日立リヴァーレ,KUROBEアクアフェアリーズ,9,,渡邊久惠,4,■,■,■,■,nan,39,18,2,46.2,41.0,4.50,12,4,0,33.3,2,0.50,7,0,1,0,-3.6,0,0,0,-,20
2020-01-11,日立リヴァーレ,KUROBEアクアフェアリーズ,10,L,小池杏菜,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,5,2,60.0,0
2020-01-11,日立リヴァーレ,KUROBEアクアフェアリーズ,13,,長内美和子,4,■,■,■,■,nan,48,14,3,29.2,22.9,3.50,5,1,1,20.0,1,0.25,19,1,3,2,3.9,23,7,7,45.7,16
2020-01-11,日立リヴァーレ,KUROBEアクアフェアリーズ,14,,入澤まい,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-11,日立リヴァーレ,KUROBEアクアフェアリーズ,15,,土井さくら,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,1,0,0,50.0,0,0,0,-,1
2020-01-11,日立リヴァーレ,KUROBEアクアフェアリーズ,17,,オクム大庭冬美ハウィ,1,nan,nan,nan,□,nan,6,1,1,16.7,0.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2020-01-11,日立リヴァーレ,KUROBEアクアフェアリーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,143,56,11,39.2,31.5,14.00,17,5,1,29.4,13,3.25,97,6,9,21,9.3,55,23,12,52.7,75
2020-01-11,KUROBEアクアフェアリーズ,日立リヴァーレ,1,,丸山紗季,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2020-01-11,KUROBEアクアフェアリーズ,日立リヴァーレ,3,,間橋香織,1,■,nan,nan,nan,nan,8,1,1,12.5,0.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,12,6,2,58.3,1
2020-01-11,KUROBEアクアフェアリーズ,日立リヴァーレ,4,L,馬場ゆりか,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,7,8,55.0,0
2020-01-11,KUROBEアクアフェアリーズ,日立リヴァーレ,5,,白崎麻友香,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2020-01-11,KUROBEアクアフェアリーズ,日立リヴァーレ,6,,綿引菜都美,3,nan,□,■,■,nan,19,6,0,31.6,31.6,2.00,0,0,0,-,2,0.67,8,0,1,1,0.0,0,0,0,-,8
2020-01-11,KUROBEアクアフェアリーズ,日立リヴァーレ,7,,雪丸梢,2,■,■,nan,nan,nan,10,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2020-01-11,KUROBEアクアフェアリーズ,日立リヴァーレ,9,,舛田紗淑,4,■,■,■,■,nan,16,5,2,31.2,18.8,1.25,0,0,0,-,0,-,13,0,2,6,7.7,21,9,8,61.9,5
2020-01-11,KUROBEアクアフェアリーズ,日立リヴァーレ,10,,リーシモーン,4,■,■,■,■,nan,51,13,5,25.5,15.7,3.25,10,2,0,20.0,0,-,8,0,0,5,15.6,1,1,0,100.0,13
2020-01-11,KUROBEアクアフェアリーズ,日立リヴァーレ,11,,杉原若葉,1,nan,nan,□,nan,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,1
2020-01-11,KUROBEアクアフェアリーズ,日立リヴァーレ,12,,浮島杏加子,2,□,nan,nan,□,nan,5,1,0,20.0,20.0,0.50,2,0,0,0.0,0,-,2,0,1,1,0.0,0,0,0,-,1
2020-01-11,KUROBEアクアフェアリーズ,日立リヴァーレ,14,,細沼綾,4,■,■,■,■,nan,17,4,0,23.5,23.5,1.00,0,0,0,-,3,0.75,7,0,3,1,-7.1,0,0,0,-,7
2020-01-11,KUROBEアクアフェアリーズ,日立リヴァーレ,15,,小西愛衣,4,■,■,■,■,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,10,0,2,2,0.0,0,0,0,-,0
2020-01-11,KUROBEアクアフェアリーズ,日立リヴァーレ,16,,星加輝,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2020-01-11,KUROBEアクアフェアリーズ,日立リヴァーレ,17,,白岩蘭奈,3,nan,■,■,■,nan,15,3,3,20.0,0.0,1.00,0,0,0,-,1,0.33,10,0,1,4,7.5,31,12,8,51.6,4
2020-01-11,KUROBEアクアフェアリーズ,日立リヴァーレ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,144,34,11,23.6,16.0,8.50,12,2,0,16.7,6,1.50,65,0,10,20,3.8,85,35,26,56.5,40
2020-01-11,PFUブルーキャッツ,ヴィクトリーナ姫路,1,,有田妃奈乃,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-11,PFUブルーキャッツ,ヴィクトリーナ姫路,2,,ドリスジェニファー,5,■,■,■,■,■,20,8,1,40.0,35.0,1.60,0,0,0,-,3,0.60,18,0,0,5,6.9,0,0,0,-,11
2020-01-11,PFUブルーキャッツ,ヴィクトリーナ姫路,4,,宇田沙織,1,nan,nan,nan,□,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,1
2020-01-11,PFUブルーキャッツ,ヴィクトリーナ姫路,6,,村上華澄,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-11,PFUブルーキャッツ,ヴィクトリーナ姫路,8,,高相みな実,1,nan,nan,nan,□,nan,6,2,0,33.3,33.3,2.00,0,0,0,-,0,-,1,0,0,1,25.0,2,0,0,0.0,2
2020-01-11,PFUブルーキャッツ,ヴィクトリーナ姫路,9,,山下遥香,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2020-01-11,PFUブルーキャッツ,ヴィクトリーナ姫路,11,,堀口あやか,5,■,■,■,■,■,53,20,1,37.7,35.8,4.00,9,2,0,22.2,0,-,24,3,2,4,14.6,31,13,2,45.2,23
2020-01-11,PFUブルーキャッツ,ヴィクトリーナ姫路,12,,清水眞衣,5,■,■,■,■,■,6,1,1,16.7,0.0,0.20,0,0,0,-,3,0.60,12,0,2,3,2.1,0,0,0,-,4
2020-01-11,PFUブルーキャッツ,ヴィクトリーナ姫路,13,,津賀菜緒,5,■,■,■,■,■,52,20,3,38.5,32.7,4.00,7,1,1,14.3,2,0.40,15,0,2,5,5.0,0,0,0,-,22
2020-01-11,PFUブルーキャッツ,ヴィクトリーナ姫路,14,,島畑奈緒子,5,■,■,■,■,■,2,2,0,100.0,100.0,0.40,0,0,0,-,2,0.40,18,0,3,9,8.3,0,0,0,-,4
