試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2013-02-09,岡山シーガルズ,久光製薬スプリングス,1,3,0,1,L,吉田みなみ,1,nan,nan,nan,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2013-02-09,岡山シーガルズ,久光製薬スプリングス,1,3,0,2,,山口舞,3,nan,□,■,■,nan,25,9,1,36.0,32.0,3.00,0,0,0,-,0,-,10,0,0,1,2.5,8,6,0,75.0,9,,,,,,,,
2013-02-09,岡山シーガルズ,久光製薬スプリングス,1,3,0,3,,佐々木侑,3,■,■,nan,■,nan,17,3,1,17.6,11.8,1.00,0,0,0,-,0,-,8,0,0,1,3.1,13,7,0,53.8,3,,,,,,,,
2013-02-09,岡山シーガルズ,久光製薬スプリングス,1,3,0,4,,関李香,4,■,■,■,□,nan,15,4,1,26.7,20.0,1.00,0,0,0,-,3,0.75,12,0,0,1,2.1,1,0,0,0.0,7,,,,,,,,
2013-02-09,岡山シーガルズ,久光製薬スプリングス,1,3,0,5,,福田舞,4,■,■,■,■,nan,55,24,0,43.6,43.6,6.00,0,0,0,-,0,-,17,1,1,0,4.7,28,17,0,60.7,25,,,,,,,,
2013-02-09,岡山シーガルズ,久光製薬スプリングス,1,3,0,7,,佐々木萌,2,□,nan,nan,■,nan,18,6,1,33.3,27.8,3.00,0,0,0,-,2,1.00,2,0,0,0,0.0,11,10,0,90.9,8,,,,,,,,
2013-02-09,岡山シーガルズ,久光製薬スプリングス,1,3,0,8,,川畑愛希,2,nan,□,■,nan,nan,18,7,2,38.9,27.8,3.50,0,0,0,-,0,-,8,1,0,4,22.5,9,3,0,33.3,8,,,,,,,,
2013-02-09,岡山シーガルズ,久光製薬スプリングス,1,3,0,9,,竹田麻衣,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2013-02-09,岡山シーガルズ,久光製薬スプリングス,1,3,0,11,,栗原恵,3,■,■,□,nan,nan,29,5,1,17.2,13.8,1.67,0,0,0,-,0,-,5,0,0,2,10.0,10,5,0,50.0,5,,,,,,,,
2013-02-09,岡山シーガルズ,久光製薬スプリングス,1,3,0,14,,宮下遥,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,10,0,0,2,5.0,1,1,0,100.0,1,,,,,,,,
2013-02-09,岡山シーガルズ,久光製薬スプリングス,1,3,0,15,,岡野弘子,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0,,,,,,,,
2013-02-09,岡山シーガルズ,久光製薬スプリングス,1,3,0,20,L,丸山亜季,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,11,0,78.6,0,,,,,,,,
2013-02-09,岡山シーガルズ,久光製薬スプリングス,1,3,0,27,,森田結香,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0,,,,,,,,
2013-02-09,岡山シーガルズ,久光製薬スプリングス,1,3,0,28,,川島亜依美,4,■,■,■,■,nan,17,6,1,35.3,29.4,1.50,0,0,0,-,1,0.25,15,0,1,1,1.7,0,0,0,-,7,,,,,,,,
2013-02-09,岡山シーガルズ,久光製薬スプリングス,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,194,64,8,33.0,28.9,16.00,0,0,0,-,7,1.75,90,2,2,14,5.7,95,60,0,63.2,73,190,75,12,39.5,7,1.75,10.2,81.8
