試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-02-20,日立リヴァーレ,埼玉上尾メディックス,1,3,0,1,,上坂瑠子,4,■,■,■,■,nan,27,5,3,18.5,7.4,1.25,1,0,0,0.0,0,-,15,2,0,4,20.0,27,16,6,70.4,7,,,,,,,,
2021-02-20,日立リヴァーレ,埼玉上尾メディックス,1,3,0,2,,小野寺友香,4,■,■,■,■,nan,1,1,0,100.0,100.0,0.25,0,0,0,-,0,-,12,0,0,2,4.2,0,0,0,-,1,,,,,,,,
2021-02-20,日立リヴァーレ,埼玉上尾メディックス,1,3,0,4,,窪田美侑,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,0,3,10.7,6,4,1,75.0,0,,,,,,,,
2021-02-20,日立リヴァーレ,埼玉上尾メディックス,1,3,0,5,,タップハンナ,4,■,■,■,■,nan,24,9,1,37.5,33.3,2.25,0,0,0,-,1,0.25,10,1,1,3,15.0,5,3,2,80.0,11,,,,,,,,
2021-02-20,日立リヴァーレ,埼玉上尾メディックス,1,3,0,6,,芳賀舞波,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,日立リヴァーレ,埼玉上尾メディックス,1,3,0,7,L,齋藤加奈子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,7,3,70.8,0,,,,,,,,
2021-02-20,日立リヴァーレ,埼玉上尾メディックス,1,3,0,10,L,小池杏菜,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,日立リヴァーレ,埼玉上尾メディックス,1,3,0,11,,中村安里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,日立リヴァーレ,埼玉上尾メディックス,1,3,0,13,,長内美和子,4,□,□,□,□,nan,20,6,1,30.0,25.0,1.50,0,0,0,-,1,0.25,1,0,1,0,-25.0,4,1,1,37.5,7,,,,,,,,
2021-02-20,日立リヴァーレ,埼玉上尾メディックス,1,3,0,14,,入澤まい,4,■,■,■,■,nan,9,2,0,22.2,22.2,0.50,0,0,0,-,5,1.25,13,0,1,4,5.8,2,1,1,75.0,7,,,,,,,,
2021-02-20,日立リヴァーレ,埼玉上尾メディックス,1,3,0,17,,オクム大庭冬美ハウィ,4,■,■,■,■,nan,55,25,1,45.5,43.6,6.25,3,3,0,100.0,1,0.25,12,0,3,0,-6.2,0,0,0,-,26,,,,,,,,
2021-02-20,日立リヴァーレ,埼玉上尾メディックス,1,3,0,18,,境紗里奈,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0,,,,,,,,
2021-02-20,日立リヴァーレ,埼玉上尾メディックス,1,3,0,19,,野中瑠衣,4,■,■,■,■,nan,23,9,0,39.1,39.1,2.25,0,0,0,-,1,0.25,15,1,0,4,13.3,30,18,4,66.7,11,,,,,,,,
2021-02-20,日立リヴァーレ,埼玉上尾メディックス,1,3,0,21,,雑賀恵斗,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,日立リヴァーレ,埼玉上尾メディックス,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,159,57,6,35.8,32.1,14.25,4,3,0,75.0,9,2.25,87,4,6,21,8.9,86,50,18,68.6,70,166,65,4,39.2,10,2.50,4.2,56.8
