試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2020-11-29,埼玉上尾メディックス,デンソーエアリービーズ,0,3,0,3,,サンティアゴアライジャダフニ,3,■,■,■,nan,nan,8,1,1,12.5,0.0,0.33,0,0,0,-,0,-,10,0,1,3,5.0,1,1,0,100.0,1,,,,,,,,
2020-11-29,埼玉上尾メディックス,デンソーエアリービーズ,0,3,0,4,,堀江美志,1,□,nan,nan,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2020-11-29,埼玉上尾メディックス,デンソーエアリービーズ,0,3,0,5,,山崎のの花,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,1,0.33,8,0,0,1,3.1,0,0,0,-,1,,,,,,,,
2020-11-29,埼玉上尾メディックス,デンソーエアリービーズ,0,3,0,6,,山口珠李,1,nan,nan,□,nan,nan,4,1,0,25.0,25.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,1,,,,,,,,
2020-11-29,埼玉上尾メディックス,デンソーエアリービーズ,0,3,0,7,L,山岸あかね,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,6,6,50.0,0,,,,,,,,
2020-11-29,埼玉上尾メディックス,デンソーエアリービーズ,0,3,0,8,,吉野優理,3,■,■,■,nan,nan,31,12,1,38.7,35.5,4.00,1,0,1,0.0,1,0.33,13,0,0,3,5.8,17,10,4,70.6,13,,,,,,,,
2020-11-29,埼玉上尾メディックス,デンソーエアリービーズ,0,3,0,9,,内瀬戸真実,3,■,■,■,nan,nan,35,10,1,28.6,25.7,3.33,0,0,0,-,4,1.33,11,0,1,0,-2.3,34,17,9,63.2,14,,,,,,,,
2020-11-29,埼玉上尾メディックス,デンソーエアリービーズ,0,3,0,10,,佐藤優花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2020-11-29,埼玉上尾メディックス,デンソーエアリービーズ,0,3,0,11,,青柳京古,3,■,■,■,nan,nan,14,5,1,35.7,28.6,1.67,0,0,0,-,1,0.33,8,0,2,1,-3.1,0,0,0,-,6,,,,,,,,
2020-11-29,埼玉上尾メディックス,デンソーエアリービーズ,0,3,0,14,,椎名真子,2,nan,□,■,nan,nan,21,8,0,38.1,38.1,4.00,1,0,0,0.0,0,-,7,0,1,0,-3.6,0,0,0,-,8,,,,,,,,
2020-11-29,埼玉上尾メディックス,デンソーエアリービーズ,0,3,0,15,,ジョセフシャイナ,2,■,■,nan,nan,nan,16,7,0,43.8,43.8,3.50,7,1,0,14.3,0,-,5,0,0,1,5.0,0,0,0,-,7,,,,,,,,
2020-11-29,埼玉上尾メディックス,デンソーエアリービーズ,0,3,0,18,,権田寛奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2020-11-29,埼玉上尾メディックス,デンソーエアリービーズ,0,3,0,20,,田川紘美,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2020-11-29,埼玉上尾メディックス,デンソーエアリービーズ,0,3,0,23,,大室璃紗,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2020-11-29,埼玉上尾メディックス,デンソーエアリービーズ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,132,44,4,33.3,30.3,14.67,9,1,1,11.1,7,2.33,68,0,5,9,1.5,70,34,19,62.1,51,155,58,8,37.4,5,1.67,8.0,73.0
