試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-02-20,KUROBEアクアフェアリーズ,PFUブルーキャッツ,1,3,0,1,,丸山紗季,3,□,□,□,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,2,0,1,1,0.0,10,1,4,30.0,1,,,,,,,,
2021-02-20,KUROBEアクアフェアリーズ,PFUブルーキャッツ,1,3,0,4,L,馬場ゆりか,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,KUROBEアクアフェアリーズ,PFUブルーキャッツ,1,3,0,5,,菊池杏菜,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,0,,,,,,,,
2021-02-20,KUROBEアクアフェアリーズ,PFUブルーキャッツ,1,3,0,6,,山城愛心,4,■,■,■,■,nan,18,4,1,22.2,16.7,1.00,1,0,1,0.0,1,0.25,10,1,1,4,17.5,36,7,9,31.9,6,,,,,,,,
2021-02-20,KUROBEアクアフェアリーズ,PFUブルーキャッツ,1,3,0,9,,舛田紗淑,4,■,■,■,■,nan,39,10,3,25.6,17.9,2.50,2,0,1,0.0,0,-,9,0,2,0,-5.6,27,13,4,55.6,10,,,,,,,,
2021-02-20,KUROBEアクアフェアリーズ,PFUブルーキャッツ,1,3,0,10,,リーシモーン,4,■,■,■,■,nan,65,25,4,38.5,32.3,6.25,28,13,2,46.4,1,0.25,13,1,1,3,11.5,0,0,0,-,27,,,,,,,,
2021-02-20,KUROBEアクアフェアリーズ,PFUブルーキャッツ,1,3,0,11,,杉原若葉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,KUROBEアクアフェアリーズ,PFUブルーキャッツ,1,3,0,12,,浮島杏加子,2,□,nan,□,nan,nan,3,1,0,33.3,33.3,0.50,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,1,,,,,,,,
2021-02-20,KUROBEアクアフェアリーズ,PFUブルーキャッツ,1,3,0,13,,梅津憂理,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,KUROBEアクアフェアリーズ,PFUブルーキャッツ,1,3,0,14,,細沼綾,4,■,■,■,■,nan,22,5,3,22.7,9.1,1.25,0,0,0,-,3,0.75,13,0,2,7,9.6,2,1,1,75.0,8,,,,,,,,
2021-02-20,KUROBEアクアフェアリーズ,PFUブルーキャッツ,1,3,0,15,,小西愛衣,4,■,■,■,■,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,9,0,2,2,0.0,0,0,0,-,0,,,,,,,,
2021-02-20,KUROBEアクアフェアリーズ,PFUブルーキャッツ,1,3,0,18,L,立石優華,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,8,5,65.6,0,,,,,,,,
2021-02-20,KUROBEアクアフェアリーズ,PFUブルーキャッツ,1,3,0,19,,小杉凜華,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,KUROBEアクアフェアリーズ,PFUブルーキャッツ,1,3,0,21,,道下ひなの,4,■,■,■,■,nan,11,3,0,27.3,27.3,0.75,0,0,0,-,2,0.50,11,1,2,2,9.1,1,1,0,100.0,6,,,,,,,,
2021-02-20,KUROBEアクアフェアリーズ,PFUブルーキャッツ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,162,49,11,30.2,23.5,12.25,31,13,4,41.9,7,1.75,70,3,11,21,7.9,92,31,23,46.2,59,137,57,5,41.6,13,3.25,11.2,53.5
