試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2016-12-04,日立リヴァーレ,PFUブルーキャッツ,3,1,1,1,,間橋香織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2016-12-04,日立リヴァーレ,PFUブルーキャッツ,3,1,1,4,,下平夏奈,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0,,,,,,,,
2016-12-04,日立リヴァーレ,PFUブルーキャッツ,3,1,1,5,L,佐藤あり紗,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,11,0,64.7,0,,,,,,,,
2016-12-04,日立リヴァーレ,PFUブルーキャッツ,3,1,1,6,,引地舞,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2016-12-04,日立リヴァーレ,PFUブルーキャッツ,3,1,1,8,,佐藤美弥,4,■,■,■,■,nan,3,2,0,66.7,66.7,0.50,0,0,0,-,0,-,12,0,3,2,4.2,0,0,0,-,2,,,,,,,,
2016-12-04,日立リヴァーレ,PFUブルーキャッツ,3,1,1,9,,渡邊久惠,4,■,■,■,■,nan,67,27,3,40.3,35.8,6.75,9,3,3,33.3,0,-,17,1,2,7,15.0,0,0,0,-,28,,,,,,,,
2016-12-04,日立リヴァーレ,PFUブルーキャッツ,3,1,1,10,,内瀬戸真実,4,■,■,■,■,nan,40,21,2,52.5,47.5,5.25,1,1,0,100.0,2,0.50,23,0,2,11,12.0,23,14,0,60.9,23,,,,,,,,
2016-12-04,日立リヴァーレ,PFUブルーキャッツ,3,1,1,12,,遠井萌仁,4,■,■,■,■,nan,25,7,2,28.0,20.0,1.75,2,2,0,100.0,0,-,16,1,1,4,12.5,34,20,0,58.8,8,,,,,,,,
2016-12-04,日立リヴァーレ,PFUブルーキャッツ,3,1,1,14,,ジャクソンカースティ,4,■,■,■,■,nan,22,5,2,22.7,13.6,1.25,0,0,0,-,2,0.50,12,0,2,6,12.5,0,0,0,-,7,,,,,,,,
2016-12-04,日立リヴァーレ,PFUブルーキャッツ,3,1,1,16,,東原枝里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2016-12-04,日立リヴァーレ,PFUブルーキャッツ,3,1,1,17,L,斎田杏,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2016-12-04,日立リヴァーレ,PFUブルーキャッツ,3,1,1,18,,小池杏菜,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,3,0,100.0,0,,,,,,,,
2016-12-04,日立リヴァーレ,PFUブルーキャッツ,3,1,1,19,,芳賀舞波,4,■,■,■,■,nan,13,5,0,38.5,38.5,1.25,0,0,0,-,0,-,13,0,2,6,11.5,1,0,0,0.0,5,,,,,,,,
2016-12-04,日立リヴァーレ,PFUブルーキャッツ,3,1,1,21,,長内美和子,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,1,12.5,0,0,0,-,0,,,,,,,,
2016-12-04,日立リヴァーレ,PFUブルーキャッツ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,170,67,9,39.4,34.1,16.75,12,6,3,50.0,4,1.00,96,2,13,38,11.8,78,48,0,61.5,73,154,51,12,33.1,9,2.25,11.8,52.4
