試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2015-01-24,埼玉上尾メディックス,NECレッドロケッツ,3,2,1,1,,土田望未,5,■,■,■,■,■,2,0,0,0.0,0.0,-,0,0,0,-,0,-,22,1,1,6,11.4,0,0,0,-,1
2015-01-24,埼玉上尾メディックス,NECレッドロケッツ,3,2,1,2,,東谷幸子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-01-24,埼玉上尾メディックス,NECレッドロケッツ,3,2,1,4,,近藤志歩,5,■,■,■,■,■,43,9,2,20.9,16.3,1.80,3,0,0,0.0,2,0.40,18,0,0,6,8.3,55,41,0,74.5,11
2015-01-24,埼玉上尾メディックス,NECレッドロケッツ,3,2,1,5,L,竹田江里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-01-24,埼玉上尾メディックス,NECレッドロケッツ,3,2,1,7,L,山岸あかね,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,12,0,54.5,0
2015-01-24,埼玉上尾メディックス,NECレッドロケッツ,3,2,1,9,,三浦茉実,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-01-24,埼玉上尾メディックス,NECレッドロケッツ,3,2,1,10,,岡本祥佳,2,nan,□,nan,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-01-24,埼玉上尾メディックス,NECレッドロケッツ,3,2,1,11,,青柳京古,3,nan,□,□,□,nan,9,4,0,44.4,44.4,1.33,0,0,0,-,0,-,6,0,0,3,12.5,0,0,0,-,4
2015-01-24,埼玉上尾メディックス,NECレッドロケッツ,3,2,1,12,,荒木絵里香,5,■,■,■,■,■,26,11,0,42.3,42.3,2.20,0,0,0,-,4,0.80,14,1,0,6,16.4,0,0,0,-,16
2015-01-24,埼玉上尾メディックス,NECレッドロケッツ,3,2,1,15,,マーフィーケリー,5,■,■,■,■,■,64,20,4,31.2,25.0,4.00,17,3,2,17.6,2,0.40,15,1,0,7,17.0,2,2,0,100.0,23
2015-01-24,埼玉上尾メディックス,NECレッドロケッツ,3,2,1,19,,荒木夕貴,5,■,■,■,■,■,30,8,4,26.7,13.3,1.60,1,0,0,0.0,3,0.60,11,1,0,2,11.8,12,6,0,50.0,12
2015-01-24,埼玉上尾メディックス,NECレッドロケッツ,3,2,1,20,,丸山裕子,5,■,■,■,■,■,23,8,2,34.8,26.1,1.60,0,0,0,-,6,1.20,18,0,0,5,6.9,4,2,0,50.0,14
2015-01-24,埼玉上尾メディックス,NECレッドロケッツ,3,2,1,23,,大室璃紗,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,1,0,0,25.0,3,2,0,66.7,1
2015-01-24,埼玉上尾メディックス,NECレッドロケッツ,3,2,1,24,,冨永こよみ,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2015-01-24,埼玉上尾メディックス,NECレッドロケッツ,3,2,1,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,198,60,12,30.3,24.2,12.00,21,3,2,14.3,17,3.40,110,5,1,36,12.2,98,65,0,66.3,82
